"id_song"	"title"	"id_artist"	"artist"
220917	little more time with you	111168	james taylor
14625	up on the roof	111168	james taylor
78592	mary jane	21363	janis joplin
78587	try (just a little bit harder)	21363	janis joplin
78585	piece of my heart	21363	janis joplin
78583	kozmic blues	21363	janis joplin
78589	down on me	21363	janis joplin
78582	cry baby	21363	janis joplin
78588	get it while you can	21363	janis joplin
78584	move over	21363	janis joplin
751405	i put a spell on you	21666	jay "screamin" hawkins
182678	hong kong	21666	jay "screamin" hawkins
807387	kingdom come	55384	jay z
807385	the prelude	55384	jay z
269182	hard knock life (ghetto anthem)	55384	jay z
1068523	u don't know	55384	jay z
1044352	already home	55384	jay z
357258	watch me	55384	jay z
1000226	american gangster	55384	jay z
1068547	song cry	55384	jay z
155907	mojo pin	50074	jeff buckley
251438	demon john	50074	jeff buckley
251441	gunshot glitter	50074	jeff buckley
155913	lover you should've come over	50074	jeff buckley
251450	haven't you heard	50074	jeff buckley
155914	corpus christi carol (for roy)	50074	jeff buckley
251439	vancouver	50074	jeff buckley
251446	witches' rave	50074	jeff buckley
5165	greasy heart	18501	jefferson airplane
5172	have you seen the saucers	18501	jefferson airplane
5157	wild tyme	18501	jefferson airplane
5173	eat starch mom	18501	jefferson airplane
5169	wooden ships	18501	jefferson airplane
5176	today	18501	jefferson airplane
5179	good shepherd	18501	jefferson airplane
5168	mexico	18501	jefferson airplane
1078425	simply beautiful	20933	jerry butler
1078424	no love without changes	20933	jerry butler
5698	good golly miss molly	20619	jerry lee lewis
203540	break up	20619	jerry lee lewis
5697	be bop a lula	20619	jerry lee lewis
203531	drinkin' wine spo-dee-o-dee	20619	jerry lee lewis
374945	crazy arms	20619	jerry lee lewis
5693	release me	20619	jerry lee lewis
203534	one minute past eternity	20619	jerry lee lewis
5701	lewis boogie	20619	jerry lee lewis
407668	bold as love	31163	jimi hendrix experience
286306	manic depression	31163	jimi hendrix experience
376917	voodoo child (slight return)	31163	jimi hendrix experience
661211	izabella	31163	jimi hendrix experience
661108	taking care of no business	31163	jimi hendrix experience
14667	all along the watchtower	31163	jimi hendrix experience
661464	ezy ryder	31163	jimi hendrix experience
286318	purple haze	31163	jimi hendrix experience
12542	power and the glory	20946	jimmy cliff
12540	roots woman	20946	jimmy cliff
388604	reggae nights	20946	jimmy cliff
12539	american dream	20946	jimmy cliff
256154	all for love	20946	jimmy cliff
256155	super bad	20946	jimmy cliff
256150	rubber ball	20946	jimmy cliff
256160	learn to love	20946	jimmy cliff
155014	blowin' in the wind	20348	joan baez
210655	cucurrucucu paloma	20348	joan baez
293984	i love rock n' roll	20592	joan jett
236376	dangerous mood	20456	joe cocker
380203	with a little help from my friends	20456	joe cocker
15996	shake rattle and roll	21757	joe turner
110156	the healer	20573	john lee hooker
1049945	serves me right to suffer/syndicator	20573	john lee hooker
215325	frisco blues	20573	john lee hooker
4811	cuttin' out	20573	john lee hooker
163687	we'll meet again	20573	john lee hooker
163681	tupelo	20573	john lee hooker
56577	crawling king snake	20573	john lee hooker
112832	you shook me	20573	john lee hooker
374928	woman is the nigger of the world	9864	john lennon
374904	whatever gets you thru the night	9864	john lennon
374873	i found out	9864	john lennon
5576	i saw her standing there	9864	john lennon
651204	how	9864	john lennon
5575	lucy in the sky with diamonds	9864	john lennon
5569	do you wanna dance	9864	john lennon
374930	john sinclair	9864	john lennon
743078	don't take your guns to town	56459	johnny cash
743175	if i were a carpenter	56459	johnny cash
1061326	give my love to rose	56459	johnny cash
1051310	i corinthians 15 55	56459	johnny cash
171144	ring of fire	56459	johnny cash
743189	the night hank williams came to town	56459	johnny cash
743088	stand by your man	56459	johnny cash
743090	were you there (when they crucified my lord)	56459	johnny cash
30480	tax free	20661	joni mitchell
6303	coyote	20661	joni mitchell
154455	turbulent indigo	20661	joni mitchell
167675	the dry cleaner from des moines	20661	joni mitchell
30485	impossible dreamer	20661	joni mitchell
446774	just like this train - (orchestral version)	20661	joni mitchell
446772	god must be a boogie man - (orchestral version)	20661	joni mitchell
446689	love (i corinthias 13) - orchestral version	20661	joni mitchell
25546	exercise one	21048	joy division
25549	glass	21048	joy division
387636	love will tear us apart	21048	joy division
756785	love will tear us apart (permanent mix)	21048	joy division
383819	these days	21048	joy division
387638	atmosphere	21048	joy division
25551	walked in line	21048	joy division
851168	dead souls	21048	joy division
451015	like i love you	69148	justin timberlake
784726	summer love/set the mood (prelude)	69148	justin timberlake
451086	right for me	69148	justin timberlake
784633	my love	69148	justin timberlake
451087	and she said take me now	69148	justin timberlake
784732	another song all over again	69148	justin timberlake
784626	sexy ladies/let me talk to you (prelude)	69148	justin timberlake
784634	lovestoned/i think she knows (interlude)	69148	justin timberlake
545212	family business	85458	kanye west
701558	bring me down	85458	kanye west
545208	school spirit	85458	kanye west
545226	never let me down	85458	kanye west
701588	gone	85458	kanye west
1044353	hate	85458	kanye west
545224	spaceship	85458	kanye west
701386	heard 'em say	85458	kanye west
45617	louie louie	21371	kingsmen
104096	it's alright (don't think about it)	20608	kinks
258643	look a little on the sunnyside	20608	kinks
104090	phobia	20608	kinks
104100	close to the wire	20608	kinks
104093	babies	20608	kinks
892766	get back in line	20608	kinks
258637	unreal reality	20608	kinks
897686	too much on my mind	20608	kinks
64072	never too late	31216	kyle minogue
561087	black dog	12174	led zeppelin
5491	gallows pole	12174	led zeppelin
561044	in the evening	12174	led zeppelin
5492	tangerine	12174	led zeppelin
5493	that's the way	12174	led zeppelin
5286	your time is gonna come	12174	led zeppelin
27039	when the levee breaks	12174	led zeppelin
5653	trampled underfoot	12174	led zeppelin
37100	slippin' and slidin'	34848	little richard
1021412	lucille	34848	little richard
98788	zip-a-dee-doo-dah	34848	little richard
98787	she'll be coming round the mountain	34848	little richard
98786	old macdonald	34848	little richard
98794	here we go loopty-loo	34848	little richard
98785	on top of spaghetti	34848	little richard
98792	when the saints go marching in	34848	little richard
60049	donna	31209	los lobos
48508	la bamba	31209	los lobos
60047	we belong together	31209	los lobos
60045	come on let's go	31209	los lobos
60055	good night my love (pleasant dreams)	31209	los lobos
60048	framed	31209	los lobos
60054	charlena	31209	los lobos
74329	magic and loss - the summation	20726	lou reed
74321	goodby mass - in a chapel bodily termination	20726	lou reed
359667	baton rouge	20726	lou reed
37580	turn to me	20726	lou reed
359656	mystic child	20726	lou reed
74291	dime store mistery	20726	lou reed
74288	good evening mr. waldheim	20726	lou reed
37586	high in the city	20726	lou reed
366617	if	23313	louis armstrong
79469	everlasting love	35242	love affair
73863	rainbow valley	35242	love affair
73866	everlasting love	35242	love affair
64650	do you believe in magic?	21388	lovin' spoonful
289717	full moon night	21072	lynyrd skynyrd
63621	i ain't the one	21072	lynyrd skynyrd
289719	mean streets	21072	lynyrd skynyrd
1036855	still unbroken	21072	lynyrd skynyrd
1036891	god & guns	21072	lynyrd skynyrd
289716	workin'	21072	lynyrd skynyrd
63642	that smell	21072	lynyrd skynyrd
63639	saturday night special	21072	lynyrd skynyrd
31807	pray for spanish eyes	10262	madonna
179098	something to remember	10262	madonna
982033	incredible	10262	madonna
87311	why's it so hard	10262	madonna
982085	voices	10262	madonna
245063	sky fits heaven	10262	madonna
717944	get together	10262	madonna
604404	over and over	10262	madonna
31733	california dreamin'	16101	mama's & papa's
35908	california earthquake	16101	mama's & papa's
35895	i saw her again last night	16101	mama's & papa's
31731	do you wanna dance	16101	mama's & papa's
35901	dancing in the street	16101	mama's & papa's
35907	i can't wait	16101	mama's & papa's
35909	creeque alley	16101	mama's & papa's
35905	somebody groovy	16101	mama's & papa's
654889	what's happening brother	21007	marvin gaye
755966	try it baby	21007	marvin gaye
654890	flyin' high (in the friendly sky)	21007	marvin gaye
756231	praise	21007	marvin gaye
755991	if i could build my whole world around you	21007	marvin gaye
756165	come get to this	21007	marvin gaye
755925	hitch hike	21007	marvin gaye
755993	ain't nothing like the real thing	21007	marvin gaye
470598	my world	17962	metallica
74726	through the never	17962	metallica
236397	slither	17962	metallica
705135	whiplash	17962	metallica
195724	cure	17962	metallica
195727	mama said	17962	metallica
487045	battery	17962	metallica
195725	poor twisted me	17962	metallica
636204	heal the world	20583	michael jackson
636184	beat it	20583	michael jackson
636087	the way you make me feel	20583	michael jackson
636144	man in the mirror	20583	michael jackson
386932	childhood	20583	michael jackson
386921	they don't care about us	20583	michael jackson
386924	this time around	20583	michael jackson
636104	rock with you	20583	michael jackson
802987	no one left but bobby	90227	mike nowark
803012	the mindless menace of violence/on the mindless menace of vi	90227	mike nowark
260113	the tracks of my tears	21097	miracles
445144	play that beat	53350	missy elliott
399622	old school joint	53350	missy elliott
687884	irresistible delicious	53350	missy elliott
399626	whatcha gon' do	53350	missy elliott
399624	4 my people	53350	missy elliott
687864	partytime	53350	missy elliott
399620	get ur freak on	53350	missy elliott
399618	one minute man	53350	missy elliott
1072485	afternoon	51312	modern lovers
166202	here come the martian martians	51312	modern lovers
166208	dodge veg-o-matic	51312	modern lovers
166212	abdul and cleopatra	51312	modern lovers
166211	back in your life	51312	modern lovers
166205	lonely financial zone	51312	modern lovers
166206	ice cream man	51312	modern lovers
166199	pablo picasso	51312	modern lovers
283510	crystal blue persuasion	57404	morcheeba
64707	roll away the stone	21100	mott the hoople
68657	all the young dudes	21100	mott the hoople
1024192	forty days and forty nights	47306	muddy waters
16378	tres palabras	26851	nat cole
16389	unforgettable	26851	nat cole
64614	ramblin' rose	26851	nat cole
253878	darling je vous aime beaucoup	26851	nat cole
422421	be with you	20850	neil young
42921	already one	20850	neil young
1078660	someone's going to rescue you	20850	neil young
150992	trans am	20850	neil young
150985	driveby	20850	neil young
42840	on broadway	20850	neil young
42920	human highway	20850	neil young
42838	the ways of love	20850	neil young
1071750	state of the nation	12838	new order
1071770	lonesome tonight	12838	new order
405566	rock the shack	12838	new order
1071780	1963	12838	new order
663732	krafty	12838	new order
1071763	hurt	12838	new order
177891	age of consent (howie b. remix)	12838	new order
405568	close range	12838	new order
1068466	private world	21108	new york dolls
1068460	frankenstein (original version)	21108	new york dolls
1068463	bad girl	21108	new york dolls
1068470	personality crisis	21108	new york dolls
1068465	subway train	21108	new york dolls
1068454	looking for a kiss	21108	new york dolls
1068462	trash	21108	new york dolls
1068455	vietnamese baby	21108	new york dolls
76917	stay away	35516	nirvana
76910	come as you are	35516	nirvana
194951	pennyroyal tea	35516	nirvana
95832	beeswax	35516	nirvana
194944	scentless apprentice	35516	nirvana
95837	big long now	35516	nirvana
76912	lithium	35516	nirvana
194952	radio friendly unit shifter	35516	nirvana
257740	go now	0	no artist
190731	stagger lee	0	no artist
1078407	please send me someone to love	0	no artist
68382	don't leave me this way	0	no artist
122041	hound dog	0	no artist
12821	guinnevere	0	no artist
7153	sweet love	0	no artist
12813	helplessly hoping	0	no artist
1060052	spirit in the sky	27147	norman greenbaum
1048950	maggie may	141459	nowhere boys
1048969	in spite of all the danger	141459	nowhere boys
227355	fade in-out	50258	oasis
263372	fade away	50258	oasis
390141	stay young	50258	oasis
227352	stand by me	50258	oasis
157520	up in the sky	50258	oasis
157522	supersonic	50258	oasis
157517	rock 'n' roll star	50258	oasis
175712	she's electric	50258	oasis
676252	fa fa fa fa fa (sad song)	21435	otis redding
676285	you left the water running	21435	otis redding
676491	i've got dreams to remember	21435	otis redding
176838	my girl	21435	otis redding
675778	stand by me	21435	otis redding
676284	new year's resolution	21435	otis redding
676253	i'm coming home	21435	otis redding
676529	the match game	21435	otis redding
489506	war	53893	outkast
368915	we luv deez hoez	53893	outkast
414409	movin' cool (the after party)	53893	outkast
368921	slum beautiful	53893	outkast
368911	spaghetti junction	53893	outkast
490029	love in war	53893	outkast
490030	she's alive	53893	outkast
489500	ghettomusick	53893	outkast
201258	today tomorrow and forever	21602	patsy cline
201432	honky tonk merry go round	21602	patsy cline
38909	ghost dance	30151	patti smith
81946	distant fingers	30151	patti smith
81593	wave	30151	patti smith
38907	space monkey	30151	patti smith
38914	25th floor	30151	patti smith
38906	till victory	30151	patti smith
81591	seven ways of going	30151	patti smith
81944	pissing in a river	30151	patti smith
67222	everytime you go away	20135	paul young
57736	don't dream it's over	20135	paul young
80706	porch	40741	pearl jam
361624	light years	40741	pearl jam
242999	brain of j.	40741	pearl jam
361622	gods' dice	40741	pearl jam
80703	black	40741	pearl jam
158213	nothingman	40741	pearl jam
361634	parting ways	40741	pearl jam
1033933	gonna see my friend	40741	pearl jam
188666	love me tender	15283	percy sledge
34316	empty spaces	11322	pink floyd
117507	on the run	11322	pink floyd
483936	two suns in the sunset	11322	pink floyd
187053	the dogs of war	11322	pink floyd
518570	yet another movie/round and around	11322	pink floyd
34309	in the flesh?	11322	pink floyd
539004	when the tigers broke free	11322	pink floyd
302030	not now john	11322	pink floyd
234158	here comes your man	20702	pixies
234168	velouria	20702	pixies
234171	gigantic	20702	pixies
234162	caribou	20702	pixies
234159	debaser	20702	pixies
234161	dig for fire	20702	pixies
234156	planet of sound	20702	pixies
234170	monkey gone to heaven	20702	pixies
231565	zaz turned blue	89127	pj harvey
54853	i'll be home	21721	platters
54850	i'm sorry	21721	platters
216868	enchanted	21721	platters
411306	my prayer	21721	platters
615144	the great pretender	21721	platters
216874	remember when	21721	platters
33687	pledging my love	21721	platters
615564	smoke gets in your eyes	21721	platters
33651	o my god	11275	police
6935	spirits in the material world	11275	police
33653	miss gradenko	11275	police
518630	walking on the moon	11275	police
33652	mother	11275	police
6942	one world (not three)	11275	police
518628	can't stand losing you	11275	police
33657	wrapped around your finger	11275	police
121192	la la la he he hee	10095	prince
590644	uptown	10095	prince
590654	alphabet street	10095	prince
31800	love song	10095	prince
121163	dirty mind	10095	prince
60516	cream	10095	prince
121162	controversy	10095	prince
560924	mustang instrumental	10095	prince
84902	party for your right to fight (blak wax metromixx)	16693	public enemy
249829	what you need is jesus	16693	public enemy
249828	is your god a dog	16693	public enemy
249827	unstoppable	16693	public enemy
282519	crash	16693	public enemy
744808	rebirth of a nation	16693	public enemy
744810	make it hardcore	16693	public enemy
744804	rise	16693	public enemy
179562	mother love	10882	queen
599284	i can't live with you	10882	queen
7087	the miracle	10882	queen
376948	hammer to fall	10882	queen
71368	some day one day	10882	queen
598864	good old fashioned lover boy	10882	queen
179563	my life has been saved	10882	queen
1002931	cosmos rockin	10882	queen
972028	hollow man	20727	r.e.m.
10968	country feedback	20727	r.e.m.
85811	the sidewinder sleeps tonite	20727	r.e.m.
262929	airportman	20727	r.e.m.
203173	departure	20727	r.e.m.
359071	miracle	20727	r.e.m.
203176	binky the doormat	20727	r.e.m.
496432	bad day	20727	r.e.m.
182674	augie's photos	23233	rachel portman
182675	snow story	23233	rachel portman
222602	let down	46368	radiohead
222608	the tourist	46368	radiohead
222600	subterranean homesick alien	46368	radiohead
164633	just	46368	radiohead
386624	high and dry	46368	radiohead
122018	ripcord	46368	radiohead
407316	fitter happier	46368	radiohead
222603	karma police	46368	radiohead
953152	love kills	11904	ramones
953155	apeman hop	11904	ramones
1076315	we're a happy family	11904	ramones
947329	let's go	11904	ramones
127592	journey to the center of the mind	11904	ramones
736808	zero zero ufo	11904	ramones
736816	ignorance is bliss	11904	ramones
953125	somebody put something in my drink	11904	ramones
6146	back on my feet again	20677	randy newman
488009	i think it's going to rain today	20677	randy newman
6140	guilty	20677	randy newman
6144	naked man	20677	randy newman
6141	louisiana 1927	20677	randy newman
6147	rollin'	20677	randy newman
492270	the great nations of europe	20677	randy newman
6138	marie	20677	randy newman
90423	let's go get stoned	20439	ray charles
101253	blackjack	20439	ray charles
101239	the midnight hour	20439	ray charles
101268	it's alright	20439	ray charles
101276	i want a little girl	20439	ray charles
564464	unchain my heart	20439	ray charles
2544	i'll take care of you	20439	ray charles
101259	hard times	20439	ray charles
1045445	this magic moment/dance with me	31191	rick james
23728	hung on you	21439	righteous brothers
23724	just once in my life	21439	righteous brothers
23723	unchained melody	21439	righteous brothers
23731	ebb tide	21439	righteous brothers
407407	unchained melody-timeless love extended	21439	righteous brothers
23725	rock & roll heaven	21439	righteous brothers
23727	you've lost that lovin' feelin	21439	righteous brothers
23732	my babe	21439	righteous brothers
43907	i'm the girl	29174	roberta flack
34848	oasis	29174	roberta flack
122518	if ever i see you again	29174	roberta flack
43909	conversation love	29174	roberta flack
34858	his name brazil	29174	roberta flack
43905	jesse	29174	roberta flack
34851	shock to my system	29174	roberta flack
34850	uh uh ooh ooh look out (here ii comes)	29174	roberta flack
441779	it had to be you	20780	rod stewart
441785	every time we say goodbye	20780	rod stewart
795158	love hurts	20780	rod stewart
615735	baby it's cold outside	20780	rod stewart
14920	rebel heart	20780	rod stewart
372365	charlie parker loves me	20780	rod stewart
441781	these foolish things	20780	rod stewart
795135	it's a heartache	20780	rod stewart
9615	dance little sister	12177	rolling stones
440579	undercover of the night	12177	rolling stones
438301	stealing my heart	12177	rolling stones
440555	she's a rainbow	12177	rolling stones
9618	fingerprint file	12177	rolling stones
9612	till the next goodbye	12177	rolling stones
236374	paying the cost to be the boss	12177	rolling stones
440549	19th nervous breakdown	12177	rolling stones
176818	walking in the rain	16770	ronettes
176815	do i love you?	16770	ronettes
176824	everything under the sun	16770	ronettes
176811	baby i love you	16770	ronettes
176820	is this what i get for loving you	16770	ronettes
176817	how does it feel?	16770	ronettes
176808	be my baby	16770	ronettes
176819	born to be together	16770	ronettes
815625	oh pretty woman	20690	roy orbison
15813	i can't stop loving you	20690	roy orbison
98248	you're the one	20690	roy orbison
98250	we'll take the night	20690	roy orbison
815605	in dreams	20690	roy orbison
98254	i drove all night	20690	roy orbison
15819	almost eighteen	20690	roy orbison
98256	coming home	20690	roy orbison
397257	rock show	14177	run dmc
7187	don't stop	14177	run dmc
63920	it's tricky	14177	run dmc
256023	my adidas	14177	run dmc
107890	can i get a witness	14177	run dmc
397269	simmons incorporated	14177	run dmc
7182	bob your head	14177	run dmc
107885	3 in the head	14177	run dmc
5799	sad moon	21278	sam cooke
3223	so long	21278	sam cooke
5796	chain gang	21278	sam cooke
5800	having a party	21278	sam cooke
3227	'tain't nobody's business if i do	21278	sam cooke
5791	only sixteen	21278	sam cooke
3222	let's go steady again	21278	sam cooke
3225	for sentimental reasons	21278	sam cooke
69288	black magic woman	98679	santana
40340	samba pa ti	98679	santana
195849	i love you much too much	98679	santana
40342	black magic woman	98679	santana
7935	i wanna be me	12181	sex pistols
380938	pretty vacant	12181	sex pistols
380937	holidays in the sun	12181	sex pistols
7944	silly thing	12181	sex pistols
8097	stepping stone	12181	sex pistols
375083	god save the queen	12181	sex pistols
78214	new york	12181	sex pistols
7947	great rock'n'roll swindle	12181	sex pistols
287201	you've got a way-notting hill remix	53617	shania twain
275149	anji	11989	simon & garfunkel
275146	blessed	11989	simon & garfunkel
184274	a hazy shade of winter	11989	simon & garfunkel
275152	a most peculiar man	11989	simon & garfunkel
275145	leaves that are green	11989	simon & garfunkel
184267	wednesday morning 3 am	11989	simon & garfunkel
275148	somewhere they can't find me	11989	simon & garfunkel
184282	the boxer	11989	simon & garfunkel
748668	it's only love	11942	simply red
712094	y mas gan (dub version)	20686	sinead o'connor
489184	brigidine diana	20686	sinead o'connor
381782	success has made a failure of our home	20686	sinead o'connor
6651	three babies	20686	sinead o'connor
274059	black coffee	20686	sinead o'connor
6655	jump in the river	20686	sinead o'connor
712090	jah nuh dead (dub version)	20686	sinead o'connor
712096	vampire (dub version)	20686	sinead o'connor
744747	i want to take you higher	17325	sly & the family stone
67911	time	17325	sly & the family stone
744733	family affair	17325	sly & the family stone
744724	star	17325	sly & the family stone
744746	sing a simple song	17325	sly & the family stone
67912	spaced cow boy	17325	sly & the family stone
691705	dance to the music	17325	sly & the family stone
744765	you can make it if you try	17325	sly & the family stone
18592	down in the valley	20419	solomon burke
756892	let somebody love me	20419	solomon burke
756897	i got the blues	20419	solomon burke
1069004	you needed me	20419	solomon burke
18594	won't you give him (one more chance)	20419	solomon burke
434017	soul searchin'	20419	solomon burke
756891	it makes no difference	20419	solomon burke
1069009	the error of my ways	20419	solomon burke
287202	gimme some lovin'	17174	spencer davis group
283507	wishin' and hopin'	30814	springfield dusty
68376	i'll take you there	21748	staple singers
44442	born to be wild	14248	steppenwolf
44441	the pusher	14248	steppenwolf
61489	contract on love	20843	stevie wonder
8963	do like you	20843	stevie wonder
8932	ain't that asking for trouble	20843	stevie wonder
8922	hey harmonica man	20843	stevie wonder
8936	i'd cry	20843	stevie wonder
8875	thank you love	20843	stevie wonder
61491	until you come back to me (that's what i'm gonna do)	20843	stevie wonder
711368	please don't hurt my baby	20843	stevie wonder
379925	rapper's delight	32483	sugarhill gang
65400	stoned love	21190	supremes
803145	come see about me	21190	supremes
61256	eye of the tiger	12577	survivor
683937	don't let him take your love from me	15046	temptations
67569	cloud nine	15046	temptations
683933	hey girl	15046	temptations
683935	why did she have to leave me (why did she have to go)	15046	temptations
683939	i gotta find a way (to get you back)	15046	temptations
683929	i heard it through the grapevine	15046	temptations
683936	i need your lovin'	15046	temptations
683931	love is a hurtin' thing	15046	temptations
683709	mean old world	20816	tina turner
56045	i want you near me	20816	tina turner
209383	something beautiful remains	20816	tina turner
40638	never been to spain	20816	tina turner
209376	do what you do	20816	tina turner
40624	back where you started	20816	tina turner
683689	honest i do	20816	tina turner
683719	i'm a motherless child	20816	tina turner
1066882	lover's touch	24363	tom petty
75777	too good to be true	24363	tom petty
948626	don't do me like that	24363	tom petty
1066870	i should have known it	24363	tom petty
275027	lonesome sundown	24363	tom petty
948605	listen to her heart	24363	tom petty
155668	time to move on	24363	tom petty
75770	learning to fly	24363	tom petty
366618	it's over	20832	tom waits
366612	putting on the dog	20832	tom waits
182672	innocent when you dream (barroom)	20832	tom waits
8917	downtown train	20832	tom waits
1007443	sing for you	20438	tracy chapman
440847	broken	20438	tracy chapman
73206	dreaming on a world	20438	tracy chapman
1007446	our bright future	20438	tracy chapman
1007455	spring	20438	tracy chapman
440843	in the dark	20438	tracy chapman
180878	new beginning	20438	tracy chapman
3128	subcity	20438	tracy chapman
1074329	labyrinth (opening titles including underground)	30803	trevor jones
74248	sarah	30803	trevor jones
74252	the goblin battle	30803	trevor jones
74246	into the labyrinth	30803	trevor jones
74250	hallucination	30803	trevor jones
74254	thirteen o'clock	30803	trevor jones
1053865	love is all around	21479	troggs
603004	one	27261	u2
623609	original of the species	27261	u2
442388	electrical storm (william orbit mix)	27261	u2
623596	city of blinding lights	27261	u2
623607	crumbs from your table	27261	u2
367654	stuck in a moment you can't get out of	27261	u2
62807	tryin' to throw your arms around the world	27261	u2
442395	lady with the spinning head (extended dance mix)	27261	u2
426073	the beauty of the days gone by	20667	van morrison
170139	underlying depression	20667	van morrison
63039	i need your kind of loving	20667	van morrison
426076	only a dream	20667	van morrison
63029	by his grace	20667	van morrison
63037	quality street	20667	van morrison
63019	professional jealousy	20667	van morrison
63024	i can't stop loving you	20667	van morrison
19141	love is like a heatwave	35314	vandellas
19139	dancing in the street	35314	vandellas
19148	love (makes me do foolish thin	35314	vandellas
19153	in my lonely room	35314	vandellas
19145	come and get these memories	35314	vandellas
19144	jimmy mack	35314	vandellas
19151	motoring	35314	vandellas
19147	my baby loves me	35314	vandellas
249008	the black angel's death song	21486	velvet underground
249003	run run run	21486	velvet underground
249001	femme fatale	21486	velvet underground
249004	all tomorrow's parties	21486	velvet underground
249007	i'll be your mirror	21486	velvet underground
58823	white light/white heat	21486	velvet underground
157171	ride into the sun	21486	velvet underground
248999	sunday morning	21486	velvet underground
231266	velvet morning	45193	verve
1001319	sit and wonder	45193	verve
231265	this time	45193	verve
231262	weeping willow	45193	verve
1001320	love is noise	45193	verve
1001325	rather be	45193	verve
1001321	judas	45193	verve
231256	sonnet	45193	verve
673465	perfect situation	50303	weezer
1038511	love is the answer	50303	weezer
673472	my best friend	50303	weezer
673468	peace	50303	weezer
993066	troublemaker	50303	weezer
993070	everybody get dangerous	50303	weezer
1038510	trippin' down the freeway	50303	weezer
673466	this is such a pity	50303	weezer
63571	go to the mirror	13061	who
108684	trick of the light	13061	who
108686	love is coming down	13061	who
108685	guitar and pen	13061	who
63557	overture	13061	who
615988	who are you?	13061	who
9118	anyway anyhow anywhere	13061	who
9121	i'm a boy	13061	who
154798	you can't stand alone	20701	wilson pickett
126252	come home baby	20701	wilson pickett
154799	funky broadway	20701	wilson pickett
154821	fire and water	20701	wilson pickett
680694	it ain't easy	20701	wilson pickett
953019	all about sex	20701	wilson pickett
154822	your love has brought me a mighty long way	20701	wilson pickett
952928	taxi love	20701	wilson pickett
1022969	shame and fortune	90964	yeah yeah yeahs
1022973	little shadow	90964	yeah yeah yeahs
1024200	black tongue	90964	yeah yeah yeahs
1024196	date with the night	90964	yeah yeah yeahs
1024204	y control	90964	yeah yeah yeahs
1022966	soft shock	90964	yeah yeah yeahs
1022971	dragon queen	90964	yeah yeah yeahs
577845	maps	90964	yeah yeah yeahs
164961	she's not there	21500	zombies
1004185	time of the season	21500	zombies
